Scenario,Month,FanEnergy(kWh),HeatingEnergy(therms),CoolingEnergy(kWh),FanEnergy($),HeatingEnergy($),CoolingEnergy($),MonthlyCost($)
msp_2011_2159_cellularHT-a, 09,22.69,13.13,175.27,2.98,10.9,23.03,36.91
msp_2011_2159_cellularHT-a, 10,23.06,50.7,0.41,3.03,42.08,0.05,45.16
msp_2011_2159_cellularHT-a, 11,57.48,126.6,0.0,7.55,105.07,0.0,112.63
msp_2011_2159_cellularHT-a, 12,97.09,213.83,0.0,12.76,177.48,0.0,190.24
msp_2011_2159_cellularLT, 01,116.66,256.93,0.0,15.33,213.25,0.0,228.58
msp_2011_2159_cellularLT, 02,75.15,165.51,0.0,9.87,137.37,0.0,147.25
msp_2011_2159_cellularLT, 03,54.04,119.02,0.0,7.1,98.78,0.0,105.88
msp_2011_2159_cellularLT, 04,33.96,68.1,32.88,4.46,56.52,4.32,65.3
msp_2011_2159_cellularLT, 05,14.44,11.37,98.5,1.9,9.44,12.94,24.28
msp_2011_2159_cellularLT, 06,27.34,1.98,278.01,3.59,1.64,36.53,41.77
msp_2011_2159_cellularLT, 07,51.51,0.0,563.75,6.77,0.0,74.08,80.85
msp_2011_2159_cellularLT, 08,29.66,0.11,316.48,3.9,0.09,41.59,45.58
msp_2011_2159_cellularLT, 09,18.79,13.8,132.22,2.47,11.45,17.37,31.3
msp_2011_2159_cellularLT, 10,24.3,53.53,0.0,3.19,44.43,0.0,47.62
msp_2011_2159_cellularLT, 11,57.91,127.54,0.0,7.61,105.86,0.0,113.47
msp_2011_2159_cellularLT, 12,96.49,212.51,0.0,12.68,176.38,0.0,189.06
msp_2011_2159_cellularLT-a, 01,115.39,254.14,0.0,15.16,210.94,0.0,226.1
msp_2011_2159_cellularLT-a, 02,74.22,163.45,0.0,9.75,135.67,0.0,145.42
msp_2011_2159_cellularLT-a, 03,53.28,117.33,0.0,7.0,97.39,0.0,104.39
msp_2011_2159_cellularLT-a, 04,33.47,66.94,33.26,4.4,55.56,4.37,64.33
msp_2011_2159_cellularLT-a, 05,14.46,11.05,100.25,1.9,9.17,13.17,24.24
msp_2011_2159_cellularLT-a, 06,27.63,1.9,281.32,3.63,1.58,36.96,42.18
msp_2011_2159_cellularLT-a, 07,51.83,0.0,567.02,6.81,0.0,74.51,81.32
msp_2011_2159_cellularLT-a, 08,30.01,0.1,320.03,3.94,0.08,42.05,46.07
msp_2011_2159_cellularLT-a, 09,18.84,13.45,134.28,2.48,11.16,17.64,31.28
msp_2011_2159_cellularLT-a, 10,23.81,52.44,0.0,3.13,43.53,0.0,46.66
msp_2011_2159_cellularLT-a, 11,57.13,125.82,0.0,7.51,104.43,0.0,111.94
msp_2011_2159_cellularLT-a, 12,95.4,210.11,0.0,12.54,174.39,0.0,186.93
msp_2011_BBG-VB-15_102, 01,135.02,297.36,0.0,17.74,246.81,0.0,264.55
msp_2011_BBG-VB-15_102, 02,87.56,192.84,0.0,11.51,160.05,0.0,171.56
msp_2011_BBG-VB-15_102, 03,63.66,140.21,0.0,8.37,116.37,0.0,124.74
msp_2011_BBG-VB-15_102, 04,41.17,81.29,45.87,5.41,67.47,6.03,78.91
msp_2011_BBG-VB-15_102, 05,19.56,14.85,135.63,2.57,12.33,17.82,32.72
msp_2011_BBG-VB-15_102, 06,34.24,2.85,346.53,4.5,2.36,45.53,52.4
msp_2011_BBG-VB-15_102, 07,61.26,0.0,669.34,8.05,0.0,87.95,96.0
msp_2011_BBG-VB-15_102, 08,35.95,0.47,381.25,4.72,0.39,50.1,55.21
msp_2011_BBG-VB-15_102, 09,24.58,18.96,168.24,3.23,15.74,22.11,41.08
msp_2011_BBG-VB-15_102, 10,30.23,66.49,0.41,3.97,55.19,0.05,59.21
msp_2011_BBG-VB-15_102, 11,69.08,152.15,0.0,9.08,126.28,0.0,135.36
msp_2011_BBG-VB-15_102, 12,113.2,249.32,0.0,14.87,206.93,0.0,221.81
msp_2011_BBG-VB-15_102-a, 01,129.98,286.27,0.0,17.08,237.61,0.0,254.69
msp_2011_BBG-VB-15_102-a, 02,83.97,184.93,0.0,11.03,153.49,0.0,164.53
msp_2011_BBG-VB-15_102-a, 03,60.76,133.82,0.0,7.98,111.07,0.0,119.06
msp_2011_BBG-VB-15_102-a, 04,39.25,77.02,46.05,5.16,63.92,6.05,75.13
msp_2011_BBG-VB-15_102-a, 05,19.21,13.57,137.81,2.52,11.26,18.11,31.89
msp_2011_BBG-VB-15_102-a, 06,34.44,2.5,349.91,4.53,2.07,45.98,52.58
msp_2011_BBG-VB-15_102-a, 07,61.31,0.0,669.29,8.06,0.0,87.94,96.0
msp_2011_BBG-VB-15_102-a, 08,36.38,0.38,385.79,4.78,0.31,50.69,55.79
msp_2011_BBG-VB-15_102-a, 09,24.2,17.49,171.04,3.18,14.52,22.47,40.17
msp_2011_BBG-VB-15_102-a, 10,28.4,62.43,0.47,3.73,51.82,0.06,55.61
msp_2011_BBG-VB-15_102-a, 11,66.02,145.4,0.0,8.67,120.68,0.0,129.36
msp_2011_BBG-VB-15_102-a, 12,108.82,239.66,0.0,14.3,198.92,0.0,213.22
msp_2011_BBG-VB-15_2159, 01,128.42,282.83,0.0,16.87,234.75,0.0,251.63
msp_2011_BBG-VB-15_2159, 02,82.86,182.49,0.0,10.89,151.46,0.0,162.35
msp_2011_BBG-VB-15_2159, 03,59.98,132.1,0.0,7.88,109.64,0.0,117.53
msp_2011_BBG-VB-15_2159, 04,38.4,75.79,42.97,5.05,62.91,5.65,73.6
msp_2011_BBG-VB-15_2159, 05,18.1,13.08,128.69,2.38,10.86,16.91,30.15
msp_2011_BBG-VB-15_2159, 06,33.08,2.33,336.4,4.35,1.94,44.2,50.49
msp_2011_BBG-VB-15_2159, 07,59.56,0.0,650.26,7.83,0.0,85.44,93.27
msp_2011_BBG-VB-15_2159, 08,35.21,0.31,373.75,4.63,0.26,49.11,53.99
msp_2011_BBG-VB-15_2159, 09,23.09,16.76,163.0,3.03,13.91,21.42,38.36
msp_2011_BBG-VB-15_2159, 10,27.69,60.91,0.31,3.64,50.55,0.04,54.23
msp_2011_BBG-VB-15_2159, 11,64.81,142.74,0.0,8.52,118.47,0.0,126.99
msp_2011_BBG-VB-15_2159, 12,107.23,236.16,0.0,14.09,196.01,0.0,210.1
msp_2011_BBG-VB-15_2159-a, 01,124.6,274.42,0.0,16.37,227.77,0.0,244.14
msp_2011_BBG-VB-15_2159-a, 02,80.18,176.59,0.0,10.54,146.57,0.0,157.11
msp_2011_BBG-VB-15_2159-a, 03,57.86,127.43,0.0,7.6,105.76,0.0,113.37
msp_2011_BBG-VB-15_2159-a, 04,37.03,72.7,43.25,4.87,60.34,5.68,70.89
msp_2011_BBG-VB-15_2159-a, 05,17.92,12.21,130.75,2.35,10.13,17.18,29.67
msp_2011_BBG-VB-15_2159-a, 06,33.31,2.12,339.57,4.38,1.76,44.62,50.76
msp_2011_BBG-VB-15_2159-a, 07,59.68,0.0,651.23,7.84,0.0,85.57,93.41
msp_2011_BBG-VB-15_2159-a, 08,35.58,0.25,377.62,4.67,0.2,49.62,54.5
msp_2011_BBG-VB-15_2159-a, 09,22.88,15.75,165.49,3.01,13.07,21.75,37.82
msp_2011_BBG-VB-15_2159-a, 10,26.38,58.0,0.36,3.47,48.14,0.05,51.66
msp_2011_BBG-VB-15_2159-a, 11,62.57,137.81,0.0,8.22,114.38,0.0,122.6
msp_2011_BBG-VB-15_2159-a, 12,103.95,228.94,0.0,13.66,190.02,0.0,203.68
msp_2011_BBG-VB-30_102, 01,132.0,290.72,0.0,17.35,241.3,0.0,258.64
msp_2011_BBG-VB-30_102, 02,85.12,187.46,0.0,11.18,155.6,0.0,166.78
msp_2011_BBG-VB-30_102, 03,61.45,135.33,0.0,8.07,112.32,0.0,120.39
msp_2011_BBG-VB-30_102, 04,39.94,78.46,46.44,5.25,65.12,6.1,76.47
msp_2011_BBG-VB-30_102, 05,19.45,14.06,137.99,2.56,11.67,18.13,32.36
msp_2011_BBG-VB-30_102, 06,34.53,2.65,350.27,4.54,2.2,46.03,52.76
msp_2011_BBG-VB-30_102, 07,61.43,0.0,670.8,8.07,0.0,88.14,96.21
msp_2011_BBG-VB-30_102, 08,36.45,0.42,386.45,4.79,0.35,50.78,55.92
msp_2011_BBG-VB-30_102, 09,24.88,18.01,175.61,3.27,14.95,23.08,41.29
msp_2011_BBG-VB-30_102, 10,28.91,63.5,0.73,3.8,52.71,0.1,56.6
msp_2011_BBG-VB-30_102, 11,67.15,147.9,0.0,8.82,122.75,0.0,131.58
msp_2011_BBG-VB-30_102, 12,110.61,243.61,0.0,14.53,202.19,0.0,216.73
msp_2011_BBG-VB-30_102-a, 01,127.16,280.07,0.0,16.71,232.45,0.0,249.16
msp_2011_BBG-VB-30_102-a, 02,81.66,179.85,0.0,10.73,149.28,0.0,160.01
msp_2011_BBG-VB-30_102-a, 03,58.65,129.18,0.0,7.71,107.22,0.0,114.92
msp_2011_BBG-VB-30_102-a, 04,38.1,74.33,46.75,5.01,61.69,6.14,72.84
msp_2011_BBG-VB-30_102-a, 05,19.15,12.83,140.48,2.52,10.65,18.46,31.63
msp_2011_BBG-VB-30_102-a, 06,34.78,2.33,354.1,4.57,1.94,46.53,53.03
msp_2011_BBG-VB-30_102-a, 07,61.51,0.0,671.2,8.08,0.0,88.2,96.28
msp_2011_BBG-VB-30_102-a, 08,36.92,0.33,391.4,4.85,0.27,51.43,56.55
msp_2011_BBG-VB-30_102-a, 09,24.54,16.6,178.58,3.22,13.78,23.47,40.47
msp_2011_BBG-VB-30_102-a, 10,27.14,59.59,0.81,3.57,49.46,0.11,53.14
msp_2011_BBG-VB-30_102-a, 11,64.2,141.38,0.0,8.44,117.35,0.0,125.78
msp_2011_BBG-VB-30_102-a, 12,106.4,234.33,0.0,13.98,194.49,0.0,208.47
msp_2011_BBG-VB-30_2159, 01,126.29,278.14,0.0,16.59,230.85,0.0,247.45
msp_2011_BBG-VB-30_2159, 02,81.04,178.47,0.0,10.65,148.13,0.0,158.78
msp_2011_BBG-VB-30_2159, 03,58.26,128.3,0.0,7.65,106.49,0.0,114.15
msp_2011_BBG-VB-30_2159, 04,37.55,73.78,43.62,4.93,61.24,5.73,71.9
msp_2011_BBG-VB-30_2159, 05,18.11,12.59,131.01,2.38,10.45,17.22,30.04
msp_2011_BBG-VB-30_2159, 06,33.4,2.23,340.11,4.39,1.85,44.69,50.93
msp_2011_BBG-VB-30_2159, 07,59.77,0.0,652.39,7.85,0.0,85.72,93.58
msp_2011_BBG-VB-30_2159, 08,35.67,0.28,378.53,4.69,0.23,49.74,54.66
msp_2011_BBG-VB-30_2159, 09,23.56,16.12,170.71,3.1,13.38,22.43,38.91
msp_2011_BBG-VB-30_2159, 10,26.72,58.69,0.66,3.51,48.71,0.09,52.31
msp_2011_BBG-VB-30_2159, 11,63.46,139.77,0.0,8.34,116.01,0.0,124.35
msp_2011_BBG-VB-30_2159, 12,105.44,232.22,0.0,13.85,192.74,0.0,206.6
msp_2011_BBG-VB-30_2159-a, 01,122.55,269.9,0.0,16.1,224.02,0.0,240.12
msp_2011_BBG-VB-30_2159-a, 02,78.4,172.68,0.0,10.3,143.32,0.0,153.62
msp_2011_BBG-VB-30_2159-a, 03,56.17,123.7,0.0,7.38,102.67,0.0,110.05
msp_2011_BBG-VB-30_2159-a, 04,36.2,70.72,43.98,4.76,58.69,5.78,69.23
msp_2011_BBG-VB-30_2159-a, 05,17.96,11.73,133.31,2.36,9.73,17.52,29.61
msp_2011_BBG-VB-30_2159-a, 06,33.66,2.02,343.56,4.42,1.68,45.14,51.25
msp_2011_BBG-VB-30_2159-a, 07,59.92,0.0,653.62,7.87,0.0,85.89,93.76
msp_2011_BBG-VB-30_2159-a, 08,36.07,0.22,382.69,4.74,0.18,50.29,55.21
msp_2011_BBG-VB-30_2159-a, 09,23.37,15.12,173.31,3.07,12.55,22.77,38.4
msp_2011_BBG-VB-30_2159-a, 10,25.43,55.83,0.72,3.34,46.34,0.1,49.78
msp_2011_BBG-VB-30_2159-a, 11,61.25,134.9,0.0,8.05,111.96,0.0,120.01
msp_2011_BBG-VB-30_2159-a, 12,102.23,225.14,0.0,13.43,186.87,0.0,200.3
msp_2011_BBG-VB-45_102, 01,129.49,285.18,0.0,17.01,236.7,0.0,253.71
msp_2011_BBG-VB-45_102, 02,83.47,183.83,0.0,10.97,152.58,0.0,163.55
msp_2011_BBG-VB-45_102, 03,59.73,131.54,0.0,7.85,109.18,0.0,117.03
msp_2011_BBG-VB-45_102, 04,38.85,76.21,45.65,5.1,63.25,6.0,74.36
msp_2011_BBG-VB-45_102, 05,18.82,13.53,133.99,2.47,11.23,17.61,31.31
msp_2011_BBG-VB-45_102, 06,33.6,2.54,341.11,4.41,2.11,44.82,51.34
msp_2011_BBG-VB-45_102, 07,60.13,0.0,656.93,7.9,0.0,86.32,94.22
msp_2011_BBG-VB-45_102, 08,35.89,0.37,380.69,4.72,0.31,50.02,55.05
msp_2011_BBG-VB-45_102, 09,24.55,17.19,175.98,3.23,14.26,23.12,40.61
msp_2011_BBG-VB-45_102, 10,28.05,61.66,0.56,3.69,51.18,0.07,54.94
msp_2011_BBG-VB-45_102, 11,65.72,144.73,0.0,8.64,120.13,0.0,128.76
msp_2011_BBG-VB-45_102, 12,108.28,238.48,0.0,14.23,197.94,0.0,212.17
msp_2011_BBG-VB-45_102-a, 01,124.95,275.2,0.0,16.42,228.42,0.0,244.83
msp_2011_BBG-VB-45_102-a, 02,80.22,176.68,0.0,10.54,146.64,0.0,157.18
msp_2011_BBG-VB-45_102-a, 03,57.1,125.76,0.0,7.5,104.38,0.0,111.88
msp_2011_BBG-VB-45_102-a, 04,37.12,72.31,46.03,4.88,60.02,6.05,70.94
msp_2011_BBG-VB-45_102-a, 05,18.56,12.37,136.55,2.44,10.27,17.94,30.65
msp_2011_BBG-VB-45_102-a, 06,33.88,2.24,345.16,4.45,1.86,45.35,51.66
msp_2011_BBG-VB-45_102-a, 07,60.26,0.0,657.8,7.92,0.0,86.43,94.35
msp_2011_BBG-VB-45_102-a, 08,36.37,0.28,385.78,4.78,0.24,50.69,55.71
msp_2011_BBG-VB-45_102-a, 09,24.26,15.86,179.02,3.19,13.17,23.52,39.88
msp_2011_BBG-VB-45_102-a, 10,26.38,57.95,0.64,3.47,48.1,0.08,51.65
msp_2011_BBG-VB-45_102-a, 11,62.93,138.59,0.0,8.27,115.03,0.0,123.3
msp_2011_BBG-VB-45_102-a, 12,104.34,229.8,0.0,13.71,190.73,0.0,204.44
msp_2011_BBG-VB-45_2159, 01,124.73,274.71,0.0,16.39,228.01,0.0,244.4
msp_2011_BBG-VB-45_2159, 02,80.13,176.47,0.0,10.53,146.47,0.0,157.0
msp_2011_BBG-VB-45_2159, 03,57.11,125.78,0.0,7.5,104.4,0.0,111.9
msp_2011_BBG-VB-45_2159, 04,36.87,72.43,42.94,4.85,60.11,5.64,70.6
msp_2011_BBG-VB-45_2159, 05,17.59,12.37,126.69,2.31,10.27,16.65,29.22
msp_2011_BBG-VB-45_2159, 06,32.4,2.21,329.91,4.26,1.83,43.35,49.44
msp_2011_BBG-VB-45_2159, 07,58.44,0.0,638.29,7.68,0.0,83.87,91.55
msp_2011_BBG-VB-45_2159, 08,34.99,0.25,371.61,4.6,0.21,48.83,53.63
msp_2011_BBG-VB-45_2159, 09,23.37,15.63,170.94,3.07,12.98,22.46,38.51
msp_2011_BBG-VB-45_2159, 10,26.28,57.77,0.46,3.45,47.95,0.06,51.47
msp_2011_BBG-VB-45_2159, 11,62.69,138.08,0.0,8.24,114.6,0.0,122.84
msp_2011_BBG-VB-45_2159, 12,103.99,229.02,0.0,13.66,190.08,0.0,203.75
msp_2011_BBG-VB-45_2159-a, 01,121.16,266.85,0.0,15.92,221.48,0.0,237.4
msp_2011_BBG-VB-45_2159-a, 02,77.6,170.91,0.0,10.2,141.85,0.0,152.05
msp_2011_BBG-VB-45_2159-a, 03,55.1,121.34,0.0,7.24,100.71,0.0,107.95
msp_2011_BBG-VB-45_2159-a, 04,35.56,69.45,43.33,4.67,57.64,5.69,68.01
msp_2011_BBG-VB-45_2159-a, 05,17.45,11.52,129.02,2.29,9.57,16.95,28.81
msp_2011_BBG-VB-45_2159-a, 06,32.68,2.0,333.52,4.29,1.66,43.82,49.78
msp_2011_BBG-VB-45_2159-a, 07,58.61,0.0,639.76,7.7,0.0,84.06,91.77
msp_2011_BBG-VB-45_2159-a, 08,35.4,0.19,375.91,4.65,0.16,49.4,54.21
msp_2011_BBG-VB-45_2159-a, 09,23.2,14.67,173.59,3.05,12.18,22.81,38.04
msp_2011_BBG-VB-45_2159-a, 10,25.01,54.97,0.53,3.29,45.62,0.07,48.98
msp_2011_BBG-VB-45_2159-a, 11,60.55,133.36,0.0,7.96,110.69,0.0,118.65
msp_2011_BBG-VB-45_2159-a, 12,100.91,222.24,0.0,13.26,184.46,0.0,197.72
msp_2011_BBG-VB-60_102, 01,127.58,280.99,0.0,16.76,233.22,0.0,249.99
msp_2011_BBG-VB-60_102, 02,82.56,181.84,0.0,10.85,150.93,0.0,161.78
msp_2011_BBG-VB-60_102, 03,59.19,130.35,0.0,7.78,108.19,0.0,115.97
msp_2011_BBG-VB-60_102, 04,38.12,75.26,42.51,5.01,62.47,5.59,73.06
msp_2011_BBG-VB-60_102, 05,17.7,13.36,123.25,2.33,11.09,16.2,29.61
msp_2011_BBG-VB-60_102, 06,31.6,2.53,320.38,4.15,2.1,42.1,48.35
msp_2011_BBG-VB-60_102, 07,57.51,0.0,628.96,7.56,0.0,82.65,90.2
msp_2011_BBG-VB-60_102, 08,33.92,0.33,360.51,4.46,0.27,47.37,52.1
msp_2011_BBG-VB-60_102, 09,22.82,16.73,160.37,3.0,13.89,21.07,37.96
msp_2011_BBG-VB-60_102, 10,27.8,61.21,0.1,3.65,50.81,0.01,54.47
msp_2011_BBG-VB-60_102, 11,64.7,142.5,0.0,8.5,118.28,0.0,126.78
msp_2011_BBG-VB-60_102, 12,106.38,234.3,0.0,13.98,194.47,0.0,208.44
msp_2011_BBG-VB-60_102-a, 01,123.43,271.85,0.0,16.22,225.64,0.0,241.86
msp_2011_BBG-VB-60_102-a, 02,79.57,175.24,0.0,10.45,145.45,0.0,155.9
msp_2011_BBG-VB-60_102-a, 03,56.75,124.99,0.0,7.46,103.75,0.0,111.2
msp_2011_BBG-VB-60_102-a, 04,36.51,71.63,42.84,4.8,59.45,5.63,69.88
msp_2011_BBG-VB-60_102-a, 05,17.46,12.27,125.75,2.29,10.18,16.52,29.0
msp_2011_BBG-VB-60_102-a, 06,31.89,2.24,324.49,4.19,1.86,42.64,48.69
msp_2011_BBG-VB-60_102-a, 07,57.67,0.0,630.26,7.58,0.0,82.82,90.39
msp_2011_BBG-VB-60_102-a, 08,34.4,0.25,365.57,4.52,0.2,48.04,52.76
msp_2011_BBG-VB-60_102-a, 09,22.57,15.5,163.44,2.97,12.86,21.48,37.31
msp_2011_BBG-VB-60_102-a, 10,26.22,57.72,0.15,3.45,47.9,0.02,51.37
msp_2011_BBG-VB-60_102-a, 11,62.13,136.83,0.0,8.16,113.57,0.0,121.73
msp_2011_BBG-VB-60_102-a, 12,102.76,226.33,0.0,13.5,187.85,0.0,201.36
msp_2011_BBG-VB-60_2159, 01,123.66,272.35,0.0,16.25,226.05,0.0,242.3
msp_2011_BBG-VB-60_2159, 02,79.88,175.93,0.0,10.5,146.02,0.0,156.52
msp_2011_BBG-VB-60_2159, 03,57.15,125.86,0.0,7.51,104.46,0.0,111.97
msp_2011_BBG-VB-60_2159, 04,36.54,72.32,39.88,4.8,60.03,5.24,70.07
msp_2011_BBG-VB-60_2159, 05,16.56,12.47,115.54,2.18,10.35,15.18,27.71
msp_2011_BBG-VB-60_2159, 06,30.3,2.29,307.82,3.98,1.9,40.45,46.33
msp_2011_BBG-VB-60_2159, 07,55.73,0.0,609.57,7.32,0.0,80.1,87.42
msp_2011_BBG-VB-60_2159, 08,32.85,0.22,349.63,4.32,0.19,45.94,50.44
msp_2011_BBG-VB-60_2159, 09,21.64,15.49,154.0,2.84,12.85,20.24,35.93
msp_2011_BBG-VB-60_2159, 10,26.45,58.23,0.05,3.48,48.33,0.01,51.82
msp_2011_BBG-VB-60_2159, 11,62.27,137.13,0.0,8.18,113.82,0.0,122.0
msp_2011_BBG-VB-60_2159, 12,102.83,226.46,0.0,13.51,187.96,0.0,201.48
msp_2011_BBG-VB-60_2159-a, 01,120.34,265.03,0.0,15.81,219.97,0.0,235.78
msp_2011_BBG-VB-60_2159-a, 02,77.5,170.68,0.0,10.18,141.67,0.0,151.85
msp_2011_BBG-VB-60_2159-a, 03,55.23,121.64,0.0,7.26,100.96,0.0,108.21
msp_2011_BBG-VB-60_2159-a, 04,35.27,69.48,40.18,4.64,57.67,5.28,67.58
msp_2011_BBG-VB-60_2159-a, 05,16.41,11.65,117.74,2.16,9.67,15.47,27.3
msp_2011_BBG-VB-60_2159-a, 06,30.57,2.08,311.41,4.02,1.73,40.92,46.66
msp_2011_BBG-VB-60_2159-a, 07,55.92,0.0,611.22,7.35,0.0,80.31,87.66
msp_2011_BBG-VB-60_2159-a, 08,33.26,0.17,353.92,4.37,0.14,46.51,51.02
msp_2011_BBG-VB-60_2159-a, 09,21.49,14.57,156.63,2.82,12.09,20.58,35.5
msp_2011_BBG-VB-60_2159-a, 10,25.21,55.5,0.08,3.31,46.06,0.01,49.38
msp_2011_BBG-VB-60_2159-a, 11,60.24,132.67,0.0,7.92,110.12,0.0,118.03
msp_2011_BBG-VB-60_2159-a, 12,99.95,220.13,0.0,13.13,182.7,0.0,195.84
msp_2011_BBG-VB-75_102, 01,126.33,278.22,0.0,16.6,230.93,0.0,247.52
msp_2011_BBG-VB-75_102, 02,82.2,181.03,0.0,10.8,150.26,0.0,161.06
msp_2011_BBG-VB-75_102, 03,59.55,131.16,0.0,7.83,108.86,0.0,116.68
msp_2011_BBG-VB-75_102, 04,37.82,76.07,35.52,4.97,63.14,4.67,72.78
msp_2011_BBG-VB-75_102, 05,15.96,13.69,103.69,2.1,11.37,13.62,27.09
msp_2011_BBG-VB-75_102, 06,28.42,2.6,287.04,3.74,2.16,37.72,43.61
msp_2011_BBG-VB-75_102, 07,53.36,0.0,584.66,7.01,0.0,76.82,83.83
msp_2011_BBG-VB-75_102, 08,30.18,0.3,321.8,3.97,0.25,42.28,46.49
msp_2011_BBG-VB-75_102, 09,20.2,16.64,133.85,2.65,13.81,17.59,34.05
msp_2011_BBG-VB-75_102, 10,28.05,61.77,0.0,3.69,51.27,0.0,54.96
msp_2011_BBG-VB-75_102, 11,64.06,141.09,0.0,8.42,117.1,0.0,125.52
msp_2011_BBG-VB-75_102, 12,105.0,231.25,0.0,13.8,191.94,0.0,205.73
msp_2011_BBG-VB-75_102-a, 01,122.55,269.91,0.0,16.1,224.02,0.0,240.13
msp_2011_BBG-VB-75_102-a, 02,79.45,174.98,0.0,10.44,145.24,0.0,155.68
msp_2011_BBG-VB-75_102-a, 03,57.3,126.19,0.0,7.53,104.74,0.0,112.27
msp_2011_BBG-VB-75_102-a, 04,36.31,72.68,35.83,4.77,60.32,4.71,69.8
msp_2011_BBG-VB-75_102-a, 05,15.71,12.65,105.92,2.06,10.5,13.92,26.48
msp_2011_BBG-VB-75_102-a, 06,28.73,2.34,291.19,3.77,1.94,38.26,43.98
msp_2011_BBG-VB-75_102-a, 07,53.56,0.0,586.44,7.04,0.0,77.06,84.1
msp_2011_BBG-VB-75_102-a, 08,30.64,0.22,326.66,4.03,0.18,42.92,47.13
msp_2011_BBG-VB-75_102-a, 09,19.97,15.49,136.7,2.62,12.86,17.96,33.44
msp_2011_BBG-VB-75_102-a, 10,26.56,58.49,0.0,3.49,48.55,0.0,52.04
msp_2011_BBG-VB-75_102-a, 11,61.7,135.9,0.0,8.11,112.79,0.0,120.9
msp_2011_BBG-VB-75_102-a, 12,101.71,224.01,0.0,13.36,185.93,0.0,199.29
msp_2011_BBG-VB-75_2159, 01,122.98,270.85,0.0,16.16,224.81,0.0,240.97
msp_2011_BBG-VB-75_2159, 02,80.0,176.19,0.0,10.51,146.23,0.0,156.75
msp_2011_BBG-VB-75_2159, 03,57.97,127.68,0.0,7.62,105.98,0.0,113.6
msp_2011_BBG-VB-75_2159, 04,36.57,73.87,32.8,4.8,61.31,4.31,70.42
msp_2011_BBG-VB-75_2159, 05,14.88,13.05,95.53,1.96,10.83,12.55,25.34
msp_2011_BBG-VB-75_2159, 06,27.0,2.43,272.86,3.55,2.02,35.85,41.42
msp_2011_BBG-VB-75_2159, 07,51.43,0.0,563.68,6.76,0.0,74.07,80.82
msp_2011_BBG-VB-75_2159, 08,28.89,0.21,308.59,3.8,0.17,40.55,44.52
msp_2011_BBG-VB-75_2159, 09,19.03,15.65,126.26,2.5,12.99,16.59,32.08
msp_2011_BBG-VB-75_2159, 10,27.04,59.55,0.0,3.55,49.42,0.0,52.98
msp_2011_BBG-VB-75_2159, 11,62.04,136.65,0.0,8.15,113.42,0.0,121.57
msp_2011_BBG-VB-75_2159, 12,101.96,224.57,0.0,13.4,186.39,0.0,199.79
msp_2011_BBG-VB-75_2159-a, 01,119.92,264.11,0.0,15.76,219.21,0.0,234.97
msp_2011_BBG-VB-75_2159-a, 02,77.79,171.32,0.0,10.22,142.19,0.0,152.42
msp_2011_BBG-VB-75_2159-a, 03,56.17,123.7,0.0,7.38,102.67,0.0,110.05
msp_2011_BBG-VB-75_2159-a, 04,35.36,71.15,33.06,4.65,59.05,4.34,68.04
msp_2011_BBG-VB-75_2159-a, 05,14.7,12.23,97.43,1.93,10.15,12.8,24.89
msp_2011_BBG-VB-75_2159-a, 06,27.27,2.23,276.39,3.58,1.85,36.32,41.75
msp_2011_BBG-VB-75_2159-a, 07,51.63,0.0,565.52,6.78,0.0,74.31,81.09
msp_2011_BBG-VB-75_2159-a, 08,29.27,0.16,312.59,3.85,0.13,41.07,45.05
msp_2011_BBG-VB-75_2159-a, 09,18.87,14.78,128.67,2.48,12.26,16.91,31.65
msp_2011_BBG-VB-75_2159-a, 10,25.84,56.91,0.0,3.4,47.24,0.0,50.63
msp_2011_BBG-VB-75_2159-a, 11,60.16,132.5,0.0,7.91,109.98,0.0,117.88
msp_2011_BBG-VB-75_2159-a, 12,99.32,218.73,0.0,13.05,181.55,0.0,194.6
msp_2011_BBG-VB0_102, 01,136.97,301.66,0.0,18.0,250.38,0.0,268.37
msp_2011_BBG-VB0_102, 02,89.23,196.52,0.0,11.73,163.11,0.0,174.84
msp_2011_BBG-VB0_102, 03,65.04,143.25,0.0,8.55,118.9,0.0,127.45
msp_2011_BBG-VB0_102, 04,41.88,83.26,43.96,5.5,69.11,5.78,80.39
msp_2011_BBG-VB0_102, 05,19.21,15.5,129.0,2.52,12.87,16.95,32.34
msp_2011_BBG-VB0_102, 06,33.22,3.01,335.25,4.36,2.5,44.05,50.92
msp_2011_BBG-VB0_102, 07,60.03,0.0,656.51,7.89,0.0,86.27,94.15
msp_2011_BBG-VB0_102, 08,34.72,0.51,368.51,4.56,0.42,48.42,53.41
msp_2011_BBG-VB0_102, 09,24.01,19.56,159.69,3.16,16.23,20.98,40.37
msp_2011_BBG-VB0_102, 10,31.23,68.75,0.1,4.1,57.06,0.01,61.18
msp_2011_BBG-VB0_102, 11,70.41,155.07,0.0,9.25,128.71,0.0,137.96
msp_2011_BBG-VB0_102, 12,114.78,252.8,0.0,15.08,209.82,0.0,224.91
msp_2011_BBG-VB0_102-a, 01,131.86,290.41,0.0,17.33,241.04,0.0,258.37
msp_2011_BBG-VB0_102-a, 02,85.59,188.51,0.0,11.25,156.46,0.0,167.71
msp_2011_BBG-VB0_102-a, 03,62.11,136.79,0.0,8.16,113.54,0.0,121.7
